id,Title,Content,SKU,"Product Type","Parent Product ID",Color,Size,Species,"Product Attributes","Short Description",Date,"Post Type",Permalink,Price,"Regular Price","Sale Price","Stock Status",Stock,"External Product URL","Total Sales","Attribute Name (Color)","Attribute Value (Color)","Attribute In Variations (Color)","Attribute Is Visible (Color)","Attribute Is Taxonomy (Color)","Attribute Name (Size)","Attribute Value (Size)","Attribute In Variations (Size)","Attribute Is Visible (Size)","Attribute Is Taxonomy (Size)","Attribute Name (Species)","Attribute Value (Species)","Attribute In Variations (Species)","Attribute Is Visible (Species)","Attribute Is Taxonomy (Species)","Shipping Class","Image URL","Image Filename","Image Path","Image ID","Image Title","Image Caption","Image Description","Image Alt Text","Image Featured","Attachment URL","Attachment Filename","Attachment Path","Attachment ID","Attachment Title","Attachment Caption","Attachment Description","Attachment Alt Text","Product visibility","Product categories","Product tags",stock,_subscription_payment_sync_date,price,site-content-layout,site-sidebar-layout,theme-transparent-header-meta,_yoast_wpseo_content_score,iconic-woo-bundled-products_options,_wpas_done_all,_visibility,_wp_old_slug,_wpas_skip_11791529,_file_paths,_low_stock_amount,_yoast_wpseo_title,_yoast_wpseo_primary_product_cat,upc,_upc,_jetpack_dont_email_post_to_subs,_jck_wssv_display_title,iconic_cffv_293_variation_upc,Status,"Author ID","Author Username","Author Email","Author First Name","Author Last Name",Slug,Format,Template,"Parent Slug",Order,"Comment Status","Ping Status","Post Modified Date",Downloadable,Virtual,"Purchase Note",Featured,Weight,Length,Width,Height,"Sale Price Dates From","Sale Price Dates To","Sold Individually","Manage Stock",Up-Sells,Cross-Sells,"Downloadable Files Paths","Downloadable Files Names","Download Limit","Download Expiry","Download Type","Button Text",Backorders,"Tax Status","Tax Class","Product Image Gallery","Default Attributes","Product Version","Variation Description","Wc Rating Count","Wc Review Count","Wc Average Rating","Min Variation Price","Max Variation Price","Min Variation Regular Price","Max Variation Regular Price","Min Variation Sale Price","Max Variation Sale Price"
210,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY","Tuffo Muddy Buddy Waterproof Coveralls for year-round play. Great for keeping underclothes clean and dry no matter the activity. Use Muddy Buddy suits indoors for arts and crafts or outdoors for mud, rain, at the beach, or helping with chores. These suits come in standard sizes from 12 months to 5T. Lightweight and easy fits over clothes for ease of changing clothes. Muddy Buddy suit comes with a carrying case for easy storage.

FEATURES:
<ul>
 	<li>Dual Front Zippers for quick, on-the-go changes</li>
 	<li>Generous fit allows for layering of clothing and easy movement</li>
 	<li>Elasticized hood with brim to shed water</li>
 	<li>Seams are sealed to ensure waterproofness</li>
 	<li>Elasticized wrist and ankle cuffs fit over mitts and boots</li>
 	<li>Machine wash cold, hang to dry</li>
 	<li>Weight: 0.45 lbs / 200 grams</li>
</ul>",698631004308,variable,176,Camo,5T,,,"Tuffo Muddy Buddy Waterproof Coverall Suits","2020-05-14 03:09:58",product,https://akrdy.com/product/tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy/?attribute_color=Camo&attribute_size=5T,39.95,39.95,37.5,outofstock,0,,0,Color,Camo,yes,yes,no,Size,5T,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,muddybuddycamo-1.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,233,"muddybuddycamo (1)",,,,https://akrdy.com/wp-content/uploads/2020/05/muddybuddycamo-1.jpg,,,,,,,,,visible,Uncategorized,,,"s:36:""a:2:{s:3:""day"";i:0;s:5:""month"";i:0;}"";",37.5,,,,,,,"a:1:{i:0;s:6:""hidden"";}",tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy-5t-camo,,,,,,,,,"Tuffo - Muddy Buddy Rainsuits Red, Yellow, Blue, Pink, Camo - AKRDY",698631004308,publish,1,admin,christopherjones2621@gmail.com,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,,,tuffo-muddy-buddy-rainsuits-red-yellow-blue-pink-camo-akrdy,30,open,closed,"2020-06-14 03:03:57",no,no,,no,0.55,10,10,1,,,no,yes,,,,,-1,-1,,,no,,,,,4.2.0,"Color: Camo
Size: 5T",,0,0,,,,,,
243,"Ninja Silhouette","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:07:19",product,https://akrdy.com/product/ninja-silhouette-2/,35,35,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/hoodie_5_front.jpg|https://akrdy.com/wp-content/uploads/2013/06/hoodie_5_back.jpg,hoodie_5_front.jpg|hoodie_5_back.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/hoodie_5_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/hoodie_5_back.jpg,57|58,hoodie_5_front|hoodie_5_back,|,|,|,https://akrdy.com/wp-content/uploads/2013/06/hoodie_5_front.jpg,,,,,,,,,visible,Clothing>Hoodies,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,ninja-silhouette-2,,,0,0,open,closed,"2013-06-07 11:07:19",no,no,,no,,,,,,,,no,,,,,,,,,no,,,58,,,,a:0:{},0,0,,,,,,
244,"Woo Logo","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:12:55",product,https://akrdy.com/product/woo-logo-2/,35,35,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/hoodie_6_front.jpg|https://akrdy.com/wp-content/uploads/2013/06/hoodie_6_back.jpg,hoodie_6_front.jpg|hoodie_6_back.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/hoodie_6_front.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/hoodie_6_back.jpg,61|62,hoodie_6_front|hoodie_6_back,|,|,|,https://akrdy.com/wp-content/uploads/2013/06/hoodie_6_front.jpg,,,,,,,,,visible,Clothing>Hoodies,,,,,,,,,,1,visible,,,,,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-logo-2,,,0,0,open,closed,"2013-06-07 11:12:55",no,no,,no,,,,,,,,no,,,,,,,,,no,,,62,,,,a:0:{},0,0,,,,,,
246,"Woo Album #1","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:33:05",product,https://akrdy.com/product/woo-album-1/,9,9,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/cd_1_angle.jpg|https://akrdy.com/wp-content/uploads/2013/06/cd_1_flat.jpg,cd_1_angle.jpg|cd_1_flat.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_1_angle.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_1_flat.jpg,1092|85,cd_1_angle|cd_1_flat,|,|,|,https://akrdy.com/wp-content/uploads/2013/06/cd_1_angle.jpg,,,,,,,,,visible,Music>Albums,,,,,,,,,,1,visible,,,a:0:{},,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-album-1,,,0,0,open,closed,"2013-06-07 11:33:05",yes,no,,no,,,,,,,,no,,,,,,,,,no,,,85,,,,a:0:{},0,0,,,,,,
247,"Woo Album #2","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:34:14",product,https://akrdy.com/product/woo-album-2/,9,9,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/cd_2_angle.jpg|,cd_2_angle.jpg|,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_2_angle.jpg|,88|89,"cd_2_angle|Recent Work Spectacle",|,"|Croissant soufflé gummi bears halvah chocolate cake bear claw lollipop dessert sweet roll. Lemon drops wafer donut sesame snaps jelly ice cream jelly-o pastry. Chocolate lollipop apple pie jujubes toffee chocolate cake danish. Donut sweet croissant chocolate sweet roll tootsie roll ice cream unerdwear.com. Pudding soufflé muffin tootsie roll marshmallow candy canes sesame snaps. Muffin pastry oat cake. Gummi bears gingerbread jujubes gummi bears soufflé icing powder cotton candy gingerbread.

Croissant toffee bear claw chupa chups marzipan jelly beans. Dragée biscuit sugar plum icing lollipop. Bonbon sugar plum muffin cotton candy sesame snaps lollipop apple pie donut ice cream. Cake powder unerdwear.com gingerbread icing halvah chocolate bonbon. Cake sesame snaps jelly-o chocolate cake chocolate bar. Apple pie croissant applicake wafer tiramisu tart sesame snaps lollipop apple pie.",|,https://akrdy.com/wp-content/uploads/2013/06/cd_2_angle.jpg,,,,,,,,,visible,Music>Albums,,,,,,,,,,1,visible,,,a:0:{},,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-album-2,,,0,0,open,closed,"2013-06-07 11:34:14",yes,no,,no,,,,,,,,no,,,,,,,,,no,,,89,,,,a:0:{},0,0,,,,,,
248,"Woo Album #3","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:35:18",product,https://akrdy.com/product/woo-album-3/,9,9,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/cd_3_angle.jpg|,cd_3_angle.jpg|,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_3_angle.jpg|,91|92,cd_3_angle|Layout,|,"|<blockquote>You can select the default layout for all the site (archives, search etc.), for all pages, and for all posts from <strong>Appearance->Theme Options->Design Tab->Layout Options</strong>.
 
In our demo page the default layout is right sidebar so all the pages will have the right sidebar layout unless a unique layout is selected for some post/page.</blockquote>

Donut caramels lemon drops soufflé pastry. Bonbon toffee pie applicake sesame snaps. Danish pie danish topping oat cake halvah wafer. Toffee gummi bears dessert cupcake. Candy jelly beans caramels chocolate bar tart liquorice sugar plum. Topping cake sesame snaps.

Candy wafer dragée brownie pudding toffee gingerbread chocolate bar. Unerdwear.com jelly-o apple pie gummi bears macaroon pastry apple pie. Jelly-o icing pie. Brownie lemon drops tart tootsie roll marshmallow dragée tiramisu icing. Tiramisu gummies chupa chups lollipop pudding. Candy sugar plum liquorice. Pudding soufflé jelly. Marshmallow dessert jelly-o pie marzipan bonbon. Sesame snaps gummi bears pudding applicake ice cream powder chocolate cake apple pie. Unerdwear.com bear claw lollipop.

Cotton candy apple pie candy lollipop cookie sweet pudding. Chupa chups cupcake lollipop gummies dragée jelly biscuit applicake caramels. Brownie muffin unerdwear.com jelly powder chupa chups tart donut cheesecake. Soufflé dessert caramels chupa chups cookie carrot cake. Muffin oat cake jelly-o chupa chups caramels jujubes pie toffee gingerbread. Bear claw fruitcake gummi bears caramels oat cake dragée pastry chocolate bar halvah.

",|,https://akrdy.com/wp-content/uploads/2013/06/cd_3_angle.jpg,,,,,,,,,visible,Music>Albums,,,,,,,,,,1,visible,,,a:0:{},,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-album-3,,,0,0,open,closed,"2013-06-07 11:35:18",yes,no,,no,,,,,,,,no,,,,,,,,,no,,,92,,,,a:0:{},0,0,,,,,,
249,"Woo Album #4","Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.",,simple,0,,,,a:0:{},"Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.","2013-06-07 11:37:23",product,https://akrdy.com/product/woo-album-4/,9,9,,instock,,,0,Color,,no,no,no,Size,,no,no,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2013/06/cd_5_angle.jpg|https://akrdy.com/wp-content/uploads/2020/05/udap_superMagnumcanonly.jpg,cd_5_angle.jpg|udap_superMagnumcanonly.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2013/06/cd_5_angle.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/udap_superMagnumcanonly.jpg,97|98,cd_5_angle|udap_superMagnum)canonly,|,|,|,https://akrdy.com/wp-content/uploads/2013/06/cd_5_angle.jpg,,,,,,,,,visible,Music>Albums,,,,,,,,,,1,visible,,,a:0:{},,,,,,,,,publish,1,admin,christopherjones2621@gmail.com,,,woo-album-4,,,0,0,open,closed,"2013-06-07 11:37:23",yes,no,,no,,,,,,,,no,,,,,,,,,no,,,98,,,,a:0:{},0,0,,,,,,
257,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY","These snagging hooks resemble the standard setup with the weight attached to the main shaft of the hook. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",,variable,0,,,,"a:1:{s:4:""size"";a:6:{s:4:""name"";s:4:""Size"";s:5:""value"";s:16:""10/0 | 8/0 | 6/0"";s:8:""position"";s:1:""0"";s:10:""is_visible"";s:1:""1"";s:12:""is_variation"";s:1:""1"";s:11:""is_taxonomy"";s:1:""0"";}}","These Columbia River Tackle weighted treble hooks are great for snagging salmon at Seward, Prince William Sound, and anywhere else snagging is legal in Alaska. The 10/0 are bigger than the 6/0. Get pink salmon, silver salmon, or King Salmon with these hooks.","2020-05-18 02:54:36",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy/,2.00,,,instock,,,15,Color,,no,no,no,Size,,yes,yes,no,Species,,no,no,no,,https://akrdy.com/wp-content/uploads/2020/05/crt_classic_snaghook-2.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_classic_snaghook-3.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_classic_snaghook-1.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_classic_snaghook-4.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-1.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-2.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-3.jpg|https://akrdy.com/wp-content/uploads/2020/05/crt_delux_snaghook-4.jpg,crt_classic_snaghook-2.jpg|crt_classic_snaghook-3.jpg|crt_classic_snaghook-1.jpg|crt_classic_snaghook-4.jpg|crt_delux_snaghook-1.jpg|crt_delux_snaghook-2.jpg|crt_delux_snaghook-3.jpg|crt_delux_snaghook-4.jpg,/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_classic_snaghook-2.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_classic_snaghook-3.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_classic_snaghook-1.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_classic_snaghook-4.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-1.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-2.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-3.jpg|/chroot/home/a100bb6c/akrdy.com/html/wp-content/uploads/2020/05/crt_delux_snaghook-4.jpg,267|268|266|261|262|263|264|265,"crt_classic_snaghook (2)|crt_classic_snaghook (3)|crt_classic_snaghook (1)|crt_classic_snaghook (4)|crt_delux_snaghook (1)|crt_delux_snaghook (2)|crt_delux_snaghook (3)|crt_delux_snaghook (4)",|||||||,|||||||,"Columbia River Tackle Weighted Treble Hooks Classic|||||Columbia River Tackle Weight Behind Weighted Treble Snagging Hooks||",https://akrdy.com/wp-content/uploads/2020/05/crt_classic_snaghook-2.jpg,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Pink Salmon|Prince William Sound|Seward|Silver Salmon",,,,,,,90,"a:7:{s:13:""price_display"";s:0:"""";s:12:""bundle_price"";s:0:"""";s:15:""add_all_to_cart"";s:2:""no"";s:14:""fixed_discount"";s:0:"""";s:16:""hide_add_to_cart"";s:2:""no"";s:8:""hide_qty"";s:2:""no"";s:11:""hide_prices"";s:2:""no"";}",,,,,,,,16,,field_5ece0df0e3509,,,,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,,,0,0,open,closed,"2020-06-14 03:03:59",no,no,,no,,,,,,,no,no,,,,,-1,-1,,,no,taxable,standard,"268,266,261",,4.2.0,,,0,0,,,,,,
258,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY","These snagging hooks resemble the standard setup with the weight attached to the main shaft of the hook. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",CSW-100,variable,257,,10/0,,,"These Columbia River Tackle weighted treble hooks are great for snagging salmon at Seward, Prince William Sound, and anywhere else snagging is legal in Alaska. The 10/0 are bigger than the 6/0. Get pink salmon, silver salmon, or King Salmon with these hooks.","2020-05-18 02:24:35",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy/?attribute_size=10%2F0,2.5,2.5,,instock,30,,0,Color,,no,no,no,Size,10/0,yes,yes,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Pink Salmon|Prince William Sound|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY",046708572401,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,1,open,closed,"2020-06-14 03:03:54",no,no,,no,0.15,2,2,2.75,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Classic Weighted Snagging Treble Hook, 10/0
Total Weight: 2.4oz
Shaft to Hook Distance: 5/8th inch",,0,0,,,,,,
259,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY","These snagging hooks resemble the standard setup with the weight attached to the main shaft of the hook. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",CSW-80,variable,257,,8/0,,,"These Columbia River Tackle weighted treble hooks are great for snagging salmon at Seward, Prince William Sound, and anywhere else snagging is legal in Alaska. The 10/0 are bigger than the 6/0. Get pink salmon, silver salmon, or King Salmon with these hooks.","2020-05-18 02:24:36",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy/?attribute_size=8%2F0,2.25,2.25,,instock,15,,15,Color,,no,no,no,Size,8/0,yes,yes,no,Species,,no,no,no,,,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Pink Salmon|Prince William Sound|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY",046708572395,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,2,open,closed,"2020-06-14 03:03:55",no,no,,no,0.09,1.75,1.75,2.25,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 8/0
Total Weight: 1.45oz
Shaft to Hook Distance: 1/2 inch",,0,0,,,,,,
260,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY","These snagging hooks resemble the standard setup with the weight attached to the main shaft of the hook. These come in 10/0, 8/0, and 6/0 weighted snagging hooks. Made in Palmer, AK by Columbia River Tackle.

***FREE SHIPPING TO JBER***",CSW-60,variable,257,,6/0,,,"These Columbia River Tackle weighted treble hooks are great for snagging salmon at Seward, Prince William Sound, and anywhere else snagging is legal in Alaska. The 10/0 are bigger than the 6/0. Get pink salmon, silver salmon, or King Salmon with these hooks.","2020-05-18 02:24:36",product,https://akrdy.com/product/columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy/?attribute_size=6%2F0,2.00,2.00,,instock,30,,0,Color,,no,no,no,Size,6/0,yes,yes,no,Species,,no,no,no,,,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","Chinook|Coho|King Salmon|Pink Salmon|Prince William Sound|Seward|Silver Salmon",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 10/0  8/0  6/0  - AKRDY",046708572388,publish,1,admin,christopherjones2621@gmail.com,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,,,columbia-river-tackle-weighted-snagging-treble-hooks-classic-10-0-8-0-6-0-akrdy,3,open,closed,"2020-06-14 03:03:55",no,no,,no,0.0625,1.5,1.5,2,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Columbia River Tackle - Weighted Snagging Treble Hooks, Classic 6/0
Total Weight: 1.10oz
Shaft to Hook Distance: 3/8ths inch",,0,0,,,,,,
270,"MATZUO - Weighted Snagging Treble Hooks 10/0  8/0 - AKRDY","We're selling the legendary Matzuo® Weighted Treble hooks. Ok, so maybe not legendary but these have been hot sellers on the market over the last couple years. First, for their great durability and second for cost. They are excellent for Seward and Prince William Sound where snagging is permitted. A true Alaskan experience since there's not many other fisheries that allow snagging fish like Alaska. Great durability in the hook and plenty of weight to keep the hook down in the water where the salmon are. Snag for Kings, Silver, or Reds. Happy Fishing and Bring it on Alaska!",W304011-100,variable,43,,10/0,,,"Weighted Treble hooks ideal for Alaskan snagging. Go after King Salmon, Silver Salmon, or Red Salmon with these quality hooks.","2020-05-18 02:58:16",product,https://akrdy.com/product/matzuo-snagging-weighted-treble-hooks-10-0-akrdy/?attribute_size=10%2F0,2.5,2.5,,instock,67,,10,Color,,no,no,no,Size,10/0,yes,yes,no,Species,,no,no,no,"Lures Hooks",,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon|Snagging Hooks",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"MATZUO Snagging Weighted Treble Hooks 10/0 - AKRDY",,publish,2,2to10,2to10@akrdy.com,Christopher,Jones,matzuo-snagging-weighted-treble-hooks-10-0-akrdy,,,matzuo-snagging-weighted-treble-hooks-10-0-akrdy,1,open,closed,"2020-06-04 05:22:54",no,no,,no,0.143,2,2,2.75,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.2.0,"Matzuo - Weighted Snagging Treble Hooks, 10/0
Total Weight: 2.3oz
Shaft to Hook Distance: 5/8 inch",,0,0,,,,,,
271,"MATZUO - Weighted Snagging Treble Hooks 10/0  8/0 - AKRDY","We're selling the legendary Matzuo® Weighted Treble hooks. Ok, so maybe not legendary but these have been hot sellers on the market over the last couple years. First, for their great durability and second for cost. They are excellent for Seward and Prince William Sound where snagging is permitted. A true Alaskan experience since there's not many other fisheries that allow snagging fish like Alaska. Great durability in the hook and plenty of weight to keep the hook down in the water where the salmon are. Snag for Kings, Silver, or Reds. Happy Fishing and Bring it on Alaska!",W304011-80,variable,43,,8/0,,,"Weighted Treble hooks ideal for Alaskan snagging. Go after King Salmon, Silver Salmon, or Red Salmon with these quality hooks.","2020-05-18 02:58:17",product,https://akrdy.com/product/matzuo-snagging-weighted-treble-hooks-10-0-akrdy/?attribute_size=8%2F0,2.25,2.25,,instock,125,,0,Color,,no,no,no,Size,8/0,yes,yes,no,Species,,no,no,no,,,,,,,,,,,,,,,,,,,visible,"Fishing>Snagging Hooks","King Salmon|Prince William Sound|Red Salmon|Seward|Silver Salmon|Snagging Hooks",,,,,,,,,,"a:1:{i:0;s:6:""hidden"";}",,,,,,,,,,"MATZUO Snagging Weighted Treble Hooks 10/0 - AKRDY",,publish,2,2to10,2to10@akrdy.com,Christopher,Jones,matzuo-snagging-weighted-treble-hooks-10-0-akrdy,,,matzuo-snagging-weighted-treble-hooks-10-0-akrdy,2,open,closed,"2020-05-18 04:03:27",no,no,,no,,1.75,1.75,2.25,,,no,yes,,,,,-1,-1,,,no,taxable,parent,,,4.1.0,"Matzuo - Weighted Snagging Treble Hooks, 8/0
Total Weight: 1.5oz
Shaft to Hook Distance: 1/2 inch",,0,0,,,,,,
